component_section_id	from_context_key	sequence_tag	next_context_key	transition_condition_text	push_path	is_recursive
sect_C.8.33.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.33.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.33.2	table_8.8-1	0040A043	table_8.8-1a	Include	Y	N
sect_C.8.33.2	table_C.8.33-2		table_10-12	Include	N	N
sect_C.8.33.2	table_C.8.33-2	0008114A	table_10-3	Include	Y	N
sect_C.8.33.2	table_C.8.33-2	004008EA	table_8.8-1	Include D .	Y	N
sect_C.8.33.2	table_C.8.33-2	0040A043	table_8.8-1	Include D	Y	N
sect_C.8.33.2	table_C.8.33-2	0040A195	table_8.8-1	Include D .	Y	N
sect_C.8.33.2	table_C.8.33-2	00660104	table_10-19	Include Algorithm Family Code Sequence (0066,002F) D .	Y	N
sect_C.8.33.2	table_C.8.33-2	00660108	table_8.8-1	Include B .	Y	N
sect_C.8.33.2	table_C.8.33-2	00660124	table_C.8.33-3	Include Concept Name Code Sequence (0040,A043) D	Y	N
sect_C.8.33.2	table_C.8.33-2	00660133	table_8.8-1	Include D	Y	N
sect_C.8.33.2	table_C.8.33-2	00660134	table_8.8-1	Include D	Y	N
sect_C.8.33.2	table_C.8.33-3	004008EA	table_8.8-1	Include D .	Y	N
sect_C.8.33.2	table_C.8.33-3	0040A043	table_8.8-1	Include CID defined by invocation	Y	N
sect_C.8.33.2	table_C.8.33-3	0040A195	table_8.8-1	Include D	Y	N
sect_C.8.34.1	table_C.7-11b	00880200	table_C.7-11c	Include	Y	N
sect_C.8.34.1	table_C.8.34.1-1		table_C.8-131	Include	N	N
sect_C.8.34.1	table_C.8.34.1-1	00880200	table_C.7-11b	Include See .	Y	N
sect_C.8.34.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.34.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.34.2	table_8.8-1	00220016	table_8.8-1a	Include	Y	N
sect_C.8.34.2	table_C.8.34.2-1	0018982A	table_8.8-1	Include D	Y	N
sect_C.8.34.2	table_C.8.34.2-1	00220016	table_8.8-1	Include D	Y	N
sect_C.8.34.3	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.34.3	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.34.3	table_8.8-1	0018980D	table_8.8-1a	Include	Y	N
sect_C.8.34.3	table_C.8.34.3-1	0018980D	table_8.8-1	Include D	Y	N
sect_C.8.34.3	table_C.8.34.3-1	00189831	table_8.8-1	Include D	Y	N
sect_C.8.34.4	table_10-3	00081140	table_10-11	Include	Y	N
sect_C.8.34.4	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.34.4	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.34.4	table_8.8-1	00189832	table_8.8-1a	Include	Y	N
sect_C.8.34.4	table_C.8.34.4-1	00081140	table_10-3	Include	Y	N
sect_C.8.34.4	table_C.8.34.4-1	00189832	table_8.8-1	Include D	Y	N
sect_C.8.34.5.2	table_C.8.34.5.2-1	00189835	table_C.8-131	Include	Y	N
sect_C.8.34.5.3	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.34.5.3	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.34.5.3	table_8.8-1	00189836	table_8.8-1a	Include	Y	N
sect_C.8.34.5.3	table_C.8.34.5.3-1	00189836	table_8.8-1	Include D	Y	N
sect_C.8.34.5.4	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.34.5.4	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.34.5.4	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.34.5.4	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.34.5.4	table_8.8-1	0066002F	table_8.8-1a	Include	Y	N
sect_C.8.34.5.4	table_C.8.34.5.4-1	0018993D	table_10-19	Include B for Algorithm Family Code Sequence (0066,002F).	Y	N
sect_C.8.4.10	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.4.10	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.4.10	table_8.8-1	00540300	table_8.8-1a	Include	Y	N
sect_C.8.4.10	table_C.8-10	00180029	table_8.8-1	Include B . Code Meaning (0008,0104) shall be Type 3 for historical reasons.	Y	N
sect_C.8.4.10	table_C.8-10	00540300	table_8.8-1	Include B . Code Meaning (0008,0104) shall be Type 3 for historical reasons.	Y	N
sect_C.8.4.10	table_C.8-10	00540302	table_8.8-1	Include B . Code Meaning (0008,0104) shall be Type 3 for historical reasons.	Y	N
sect_C.8.4.10	table_C.8-10	00540304	table_8.8-1	Include B . Code Meaning (0008,0104) shall be Type 3 for historical reasons.	Y	N
sect_C.8.4.11	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.4.11	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.4.11	table_8.8-1	00540220	table_8.8-1a	Include	Y	N
sect_C.8.4.11	table_C.8-11	00540220	table_8.8-1	Include B . Code Meaning (0008,0104) shall be Type 3 for historical reasons.	Y	N
sect_C.8.4.11	table_C.8-11	00540222	table_8.8-1	Include B . Code Meaning (0008,0104) shall be Type 3 for historical reasons.	Y	N
sect_C.8.4.6	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.4.6	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.4.6	table_8.8-1	00540410	table_8.8-1a	Include	Y	N
sect_C.8.4.6	table_C.8-5	00540410	table_8.8-1	Include B . Code Meaning (0008,0104) shall be Type 3 for historical reasons.	Y	N
sect_C.8.4.6	table_C.8-5	00540412	table_8.8-1	Include B . Code Meaning (0008,0104) shall be Type 3 for historical reasons.	Y	N
sect_C.8.4.6	table_C.8-5	00540414	table_8.8-1	Include B . Code Meaning (0008,0104) shall be Type 3 for historical reasons.	Y	N
sect_C.8.4.9	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.8.4.9	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.8.4.9	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.4.9	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.4.9	table_10-7	00082218	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.4.9	table_10-7	00082220	table_10-8	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.4.9	table_10-7	00082220	table_8.8-1	Include D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.8.4.9	table_10-8	00082228	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.4.9	table_10-8	00082230	table_8.8-1	Include D .	Y	N
sect_C.8.4.9	table_10.2.1-1	00400441	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.8.4.9	table_10.2.1-1	00409220	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.8.4.9	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.4.9	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.4.9	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.8.4.9	table_C.7.6.16-12b	004008EA	table_8.8-1	Include D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.8.4.9	table_C.7.6.16-12b	00409220	table_10.2.1-1	Include B . Other TIDs may be defined by the IOD or application that uses this Macro.	Y	N
sect_C.8.4.9	table_C.8-9		table_10-7	Include No CID for the Anatomic Region Sequence is defined.	N	N
sect_C.8.4.9	table_C.8-9	00409096	table_C.7.6.16-12b	Include Measurement Units Code Sequence D .	Y	N
sect_C.8.5.5	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.5.5	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.5.5	table_8.8-1	00409098	table_8.8-1a	Include	Y	N
sect_C.8.5.5	table_C.8-17	00409098	table_8.8-1	Include For IVUS B No Baseline CID is defined otherwise.	Y	N
sect_C.8.5.6	table_10-25	00540220	table_8.8-1	Include B unless otherwise specified in invocation.	Y	N
sect_C.8.5.6	table_10-25	00540222	table_8.8-1	Include B unless otherwise specified in invocation.	Y	N
sect_C.8.5.6	table_10-7	00082218	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.5.6	table_10-7	00082220	table_10-8	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.5.6	table_10-7	00082220	table_8.8-1	Include D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.8.5.6	table_10-8	00082228	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.5.6	table_10-8	00082230	table_8.8-1	Include D .	Y	N
sect_C.8.5.6	table_10.36-1	0018100A	table_10.29-1	Include	Y	N
sect_C.8.5.6	table_10.36-1	3010002E	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.5.6	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.5.6	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.5.6	table_8.8-1	0040000A	table_8.8-1a	Include	Y	N
sect_C.8.5.6	table_C.8-18		table_10-25	Include See for CIDs.	N	N
sect_C.8.5.6	table_C.8-18		table_10-7	Include For intravascular ultrasound, D and D are specified for the Anatomic Region Sequence and D is specified for the Anatomic Region Modifier Sequence. No other CIDs are specified.	N	N
sect_C.8.5.6	table_C.8-18	00185011	table_10.36-1	Include Device Type Code Sequence (3010,002E) B .	Y	N
sect_C.8.5.6	table_C.8-18	0040000A	table_8.8-1	Include B .	Y	N
sect_C.8.6.2	table_10-25	00540220	table_8.8-1	Include B unless otherwise specified in invocation.	Y	N
sect_C.8.6.2	table_10-25	00540222	table_8.8-1	Include B unless otherwise specified in invocation.	Y	N
sect_C.8.6.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.6.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.6.2	table_8.8-1	0040E008	table_8.8-1a	Include	Y	N
sect_C.8.6.2	table_C.8-25	0040E008	table_10-10	Include	Y	N
sect_C.8.6.2	table_C.8-25	0040E008	table_10-25	Include	Y	N
sect_C.8.6.2	table_C.8-25	0040E008	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.6.3	table_C.8-25b		table_10-10	Include	N	N
sect_C.8.7.1	table_10-3	00081140	table_10-11	Include	Y	N
sect_C.8.7.1	table_10-7	00082218	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.7.1	table_10-7	00082220	table_10-8	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.7.1	table_10-7	00082220	table_8.8-1	Include D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.8.7.1	table_10-8	00082228	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.7.1	table_10-8	00082230	table_8.8-1	Include D .	Y	N
sect_C.8.7.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.7.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.7.1	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.8.7.1	table_C.8-26		table_10-7	Include No CID for the Anatomic Region Sequence is defined.	N	N
sect_C.8.7.1	table_C.8-26	00081140	table_10-3	Include	Y	N
sect_C.8.7.1	table_C.8-26	0040A170	table_8.8-1	Include D .	Y	N
sect_C.8.7.10	table_C.8-35		table_C.8-35a	Include	N	N
sect_C.8.7.11	table_C.8-36		table_C.8-36b	Include	N	N
sect_C.8.7.2	table_C.8-27		table_10-10	Include	N	N
sect_C.8.7.3	table_C.8-28		table_C.8-28b	Include	N	N
sect_C.8.7.8	table_C.8-33		table_10-23	Include	N	N
sect_C.8.7.8	table_C.8-33		table_C.8-35a	Include	N	N
sect_C.8.8.1	table_10-1	00080082	table_8.8-1	Include B .	Y	N
sect_C.8.8.1	table_10-1	00081041	table_8.8-1	Include B .	Y	N
sect_C.8.8.1	table_10-1	00401101	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.8.1	table_10-16	00400260	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.8.1	table_10-16	00400440	table_10-2	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.8.1	table_10-16	00400441	table_10-2	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.8.1	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.8.8.1	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.8.8.1	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
